country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
FRA,France,parliament,1997-06-01,23.5,252.0,577,PS,Parti socialiste,Socialist Party,3.2493,43,479,664.0,422.0,1539
FRA,France,parliament,1997-06-01,15.67,139.0,577,RPR,Rassemblement pour la république,Rally for the Republic,7.4997,43,479,664.0,422.0,138
FRA,France,parliament,1997-06-01,14.23,111.0,577,UDF,Union pour la démocratie française,Union for French Democracy,6.1017,43,479,664.0,422.0,509
FRA,France,parliament,1997-06-01,9.93,39.0,577,PCF,Parti communiste française,French Communist Party,1.3741,43,479,664.0,422.0,686
FRA,France,parliament,1997-06-01,1.44,13.0,577,PRG,Parti radical de gauche,Radical Party of the Left,4.0813,43,479,664.0,422.0,1492
FRA,France,parliament,1997-06-01,6.84,8.0,577,V,Les Verts,Greens,3.155,43,479,664.0,422.0,873
FRA,France,parliament,1997-06-01,2.8,7.0,577,MDC,Mouvement des citoyens,Citizens' Movement,1.3,43,479,664.0,422.0,2143
FRA,France,parliament,1997-06-01,6.61,6.0,577,droite,divers droite,other right,7.6583,43,479,664.0,422.0,285
FRA,France,parliament,1997-06-01,14.95,1.0,577,FN,Front national,National Front,9.6854,43,479,664.0,422.0,270
FRA,France,parliament,1997-06-01,1.4,1.0,577,etc,divers,others,,43,479,664.0,422.0,1328
FRA,France,parliament,1997-06-01,2.53,0.0,577,ex-gau,extrême gauche,other far-left,1.3,43,479,664.0,422.0,2083
FRA,France,ep,1999-06-13,22.0,22.0,87,PS,Parti socialiste,Socialist Party,3.2493,43,273,479.0,481.0,1539
FRA,France,ep,1999-06-13,13.1,13.0,87,MF,Mouvement pour la France,Movement for France,8.1721,43,273,479.0,481.0,1101
FRA,France,ep,1999-06-13,12.8,12.0,87,RPR,Rassemblement pour la république,Rally for the Republic,7.4997,43,273,479.0,481.0,138
FRA,France,ep,1999-06-13,9.7,9.0,87,V,Les Verts,Greens,3.155,43,273,479.0,481.0,873
FRA,France,ep,1999-06-13,9.3,9.0,87,UDF,Union pour la démocratie française,Union for French Democracy,6.1017,43,273,479.0,481.0,509
FRA,France,ep,1999-06-13,6.8,6.0,87,PCF,Parti communiste française,French Communist Party,1.3741,43,273,479.0,481.0,686
FRA,France,ep,1999-06-13,6.8,6.0,87,CPNT,"Chasse, pêche, nature, traditions","Hunting, Fishing, Nature, Tradition",7.8,43,273,479.0,481.0,259
FRA,France,ep,1999-06-13,5.7,5.0,87,FN,Front national,National Front,9.6854,43,273,479.0,481.0,270
FRA,France,ep,1999-06-13,5.2,5.0,87,LO,Lutte ouvrière,Workers' Struggle,0.0,43,273,479.0,481.0,1176
FRA,France,ep,1999-06-13,3.33,0.0,87,MNR,Mouvement national républicain,National Republican Movement,8.2786,43,273,479.0,481.0,1263
FRA,France,ep,1999-06-13,1.77,0.0,87,droite,divers droite,other right,7.6583,43,273,479.0,481.0,285
FRA,France,ep,1999-06-13,1.01,0.0,87,gauche,divers gauche,other left,3.3,43,273,479.0,481.0,177
FRA,France,ep,1999-06-13,1.52,0.0,87,eco,divers ecologistes,other ecologists,2.5,43,273,479.0,481.0,2249
FRA,France,parliament,2002-06-16,33.3,356.0,577,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997,43,403,479.0,711.0,658
FRA,France,parliament,2002-06-16,24.11,141.0,577,PS,Parti socialiste,Socialist Party,3.2493,43,403,479.0,711.0,1539
FRA,France,parliament,2002-06-16,4.85,28.0,577,UDF,Union pour la démocratie française,Union for French Democracy,6.1017,43,403,479.0,711.0,509
FRA,France,parliament,2002-06-16,4.82,24.0,577,PCF,Parti communiste française,French Communist Party,1.3741,43,403,479.0,711.0,686
FRA,France,parliament,2002-06-16,3.65,7.0,577,droite,divers droite,other right,7.6583,43,403,479.0,711.0,285
FRA,France,parliament,2002-06-16,1.54,7.0,577,PRG,Parti radical de gauche,Radical Party of the Left,4.0813,43,403,479.0,711.0,1492
FRA,France,parliament,2002-06-16,0.37,5.0,577,RPF,Rassemblement pour la France,Rally for France,7.4,43,403,479.0,711.0,2252
FRA,France,parliament,2002-06-16,4.51,3.0,577,V,Les Verts,Greens,3.155,43,403,479.0,711.0,873
FRA,France,parliament,2002-06-16,1.09,3.0,577,gauche,divers gauche,other left,3.3,43,403,479.0,711.0,177
FRA,France,parliament,2002-06-16,0.8,2.0,577,MF,Mouvement pour la France,Movement for France,8.1721,43,403,479.0,711.0,1101
FRA,France,parliament,2002-06-16,0.41,1.0,577,IR|DL,Independants républicains | Démocratie libérale,Independent Republicans | Liberal Democracy,7.0577,43,403,479.0,711.0,59
FRA,France,parliament,2002-06-16,11.34,0.0,577,FN,Front national,National Front,9.6854,43,403,479.0,711.0,270
FRA,France,parliament,2002-06-16,1.2,0.0,577,LO,Lutte ouvrière,Workers' Struggle,0.0,43,403,479.0,711.0,1176
FRA,France,parliament,2002-06-16,1.27,0.0,577,LCR,Ligue communiste révolutionnaire,Revolutionary Communist League,0.0714,43,403,479.0,711.0,442
FRA,France,parliament,2002-06-16,1.19,0.0,577,MDC,Mouvement des citoyens,Citizens' Movement,1.3,43,403,479.0,711.0,2143
FRA,France,parliament,2002-06-16,1.17,0.0,577,eco,divers ecologistes,other ecologists,2.5,43,403,479.0,711.0,2249
FRA,France,parliament,2002-06-16,1.67,0.0,577,CPNT,"Chasse, pêche, nature, traditions","Hunting, Fishing, Nature, Tradition",7.8,43,403,479.0,711.0,259
FRA,France,parliament,2002-06-16,1.09,0.0,577,MNR,Mouvement national républicain,National Republican Movement,8.2786,43,403,479.0,711.0,1263
FRA,France,ep,2004-06-13,28.9,31.0,78,PS,Parti socialiste,Socialist Party,3.2493,43,160,403.0,802.0,1539
FRA,France,ep,2004-06-13,16.6,17.0,78,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997,43,160,403.0,802.0,658
FRA,France,ep,2004-06-13,11.9,11.0,78,UDF,Union pour la démocratie française,Union for French Democracy,6.1017,43,160,403.0,802.0,509
FRA,France,ep,2004-06-13,9.8,7.0,78,FN,Front national,National Front,9.6854,43,160,403.0,802.0,270
FRA,France,ep,2004-06-13,7.5,6.0,78,V,Les Verts,Greens,3.155,43,160,403.0,802.0,873
FRA,France,ep,2004-06-13,8.8,3.0,78,MF,Mouvement pour la France,Movement for France,8.1721,43,160,403.0,802.0,1101
FRA,France,ep,2004-06-13,5.25,2.0,78,PCF,Parti communiste française,French Communist Party,1.3741,43,160,403.0,802.0,686
FRA,France,ep,2004-06-13,0.64,1.0,78,AO,Alliances des outre-mers,Alliance of the Overseas,1.3,43,160,403.0,802.0,2400
FRA,France,ep,2004-06-13,1.7,0.0,78,CPNT,"Chasse, pêche, nature, traditions","Hunting, Fishing, Nature, Tradition",7.8,43,160,403.0,802.0,259
FRA,France,ep,2004-06-13,2.56,0.0,78,LO,Lutte ouvrière,Workers' Struggle,0.0,43,160,403.0,802.0,1176
FRA,France,ep,2004-06-13,,0.0,78,LCR,Ligue communiste révolutionnaire,Revolutionary Communist League,0.0714,43,160,403.0,802.0,442
FRA,France,ep,2004-06-13,1.7,0.0,78,RPF,Rassemblement pour la France,Rally for France,7.4,43,160,403.0,802.0,2252
FRA,France,ep,2004-06-13,1.55,0.0,78,eco,divers ecologistes,other ecologists,2.5,43,160,403.0,802.0,2249
FRA,France,parliament,2007-06-17,39.54,313.0,577,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997,43,171,403.0,807.0,658
FRA,France,parliament,2007-06-17,24.73,186.0,577,PS,Parti socialiste,Socialist Party,3.2493,43,171,403.0,807.0,1539
FRA,France,parliament,2007-06-17,2.37,22.0,577,NC,Nouveau centre,New Centre,6.0,43,171,403.0,807.0,1058
FRA,France,parliament,2007-06-17,4.3,15.0,577,PCF,Parti communiste française,French Communist Party,1.3741,43,171,403.0,807.0,686
FRA,France,parliament,2007-06-17,1.97,15.0,577,gauche,divers gauche,other left,3.3,43,171,403.0,807.0,177
FRA,France,parliament,2007-06-17,2.47,9.0,577,droite,divers droite,other right,7.6583,43,171,403.0,807.0,285
FRA,France,parliament,2007-06-17,1.32,7.0,577,PRG,Parti radical de gauche,Radical Party of the Left,4.0813,43,171,403.0,807.0,1492
FRA,France,parliament,2007-06-17,3.25,4.0,577,V,Les Verts,Greens,3.155,43,171,403.0,807.0,873
FRA,France,parliament,2007-06-17,7.61,3.0,577,MoDem,Mouvement démocrate,Democratic Movement,6.0,43,171,403.0,807.0,937
FRA,France,parliament,2007-06-17,0.51,1.0,577,MIM,Mouvement independantiste martiniquais,Martinican Independence Movement,,43,171,403.0,807.0,2077
FRA,France,parliament,2007-06-17,,1.0,577,none,sans étiquette,no party affiliation,,43,171,403.0,807.0,947
FRA,France,parliament,2007-06-17,1.2,1.0,577,MF,Mouvement pour la France,Movement for France,8.1721,43,171,403.0,807.0,1101
FRA,France,parliament,2007-06-17,4.29,0.0,577,FN,Front national,National Front,9.6854,43,171,403.0,807.0,270
FRA,France,parliament,2007-06-17,3.41,0.0,577,ex-gau,extrême gauche,other far-left,1.3,43,171,403.0,807.0,2083
FRA,France,ep,2009-06-07,27.88,29.0,72,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997,43,219,171.0,306.0,658
FRA,France,ep,2009-06-07,16.28,14.0,72,V,Les Verts,Greens,3.155,43,219,171.0,306.0,873
FRA,France,ep,2009-06-07,16.48,14.0,72,PS,Parti socialiste,Socialist Party,3.2493,43,219,171.0,306.0,1539
FRA,France,ep,2009-06-07,8.46,6.0,72,MoDem,Mouvement démocrate,Democratic Movement,6.0,43,219,171.0,306.0,937
FRA,France,ep,2009-06-07,6.05,4.0,72,PCF,Parti communiste française,French Communist Party,1.3741,43,219,171.0,306.0,686
FRA,France,ep,2009-06-07,6.34,3.0,72,FN,Front national,National Front,9.6854,43,219,171.0,306.0,270
FRA,France,ep,2009-06-07,4.8,1.0,72,CPNT,"Chasse, pêche, nature, traditions","Hunting, Fishing, Nature, Tradition",7.8,43,219,171.0,306.0,259
FRA,France,ep,2009-06-07,0.46,1.0,72,AO,Alliances des outre-mers,Alliance of the Overseas,1.3,43,219,171.0,306.0,2400
FRA,France,ep,2009-06-07,4.88,0.0,72,LCR,Ligue communiste révolutionnaire,Revolutionary Communist League,0.0714,43,219,171.0,306.0,442
FRA,France,ep,2009-06-07,3.63,0.0,72,eco,divers ecologistes,other ecologists,2.5,43,219,171.0,306.0,2249
FRA,France,ep,2009-06-07,1.2,0.0,72,LO,Lutte ouvrière,Workers' Struggle,0.0,43,219,171.0,306.0,1176
FRA,France,ep,2009-06-07,1.77,,72,DLR,Debout la république,Arise the Republic,7.4,43,219,171.0,306.0,2399
FRA,France,parliament,2012-06-17,29.35,280.0,577,PS,Parti socialiste,Socialist Party,3.2493,43,782,171.0,1037.0,1539
FRA,France,parliament,2012-06-17,27.12,194.0,577,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997,43,782,171.0,1037.0,658
FRA,France,parliament,2012-06-17,3.4,22.0,577,gauche,divers gauche,other left,3.3,43,782,171.0,1037.0,177
FRA,France,parliament,2012-06-17,5.46,17.0,577,V,Les Verts,Greens,3.155,43,782,171.0,1037.0,873
FRA,France,parliament,2012-06-17,3.51,15.0,577,droite,divers droite,other right,7.6583,43,782,171.0,1037.0,285
FRA,France,parliament,2012-06-17,1.65,12.0,577,PRG,Parti radical de gauche,Radical Party of the Left,4.0813,43,782,171.0,1037.0,1492
FRA,France,parliament,2012-06-17,2.2,12.0,577,NC,Nouveau centre,New Centre,6.0,43,782,171.0,1037.0,1058
FRA,France,parliament,2012-06-17,6.91,10.0,577,PCF,Parti communiste française,French Communist Party,1.3741,43,782,171.0,1037.0,686
FRA,France,parliament,2012-06-17,1.24,6.0,577,PR,Parti radical ,Radical Party,3.9896,43,782,171.0,1037.0,401
FRA,France,parliament,2012-06-17,0.56,2.0,577,MIM,Mouvement independantiste martiniquais,Martinican Independence Movement,,43,782,171.0,1037.0,2077
FRA,France,parliament,2012-06-17,1.77,2.0,577,MoDem,Mouvement démocrate,Democratic Movement,6.0,43,782,171.0,1037.0,937
FRA,France,parliament,2012-06-17,0.6,2.0,577,AC,Alliance centriste,Centrist Alliance,6.0,43,782,171.0,1037.0,2078
FRA,France,parliament,2012-06-17,13.6,2.0,577,FN,Front national,National Front,9.6854,43,782,171.0,1037.0,270
FRA,France,parliament,2012-06-17,0.19,1.0,577,ex-dro,extrême droite,other far-right,8.7,43,782,171.0,1037.0,2079
FRA,France,parliament,2012-06-17,0.96,0.0,577,no-seat,no seat,no seat,,43,782,171.0,1037.0,2080
FRA,France,ep,2014-05-24,24.86,24.0,74,FN,Front national,National Front,9.6854,43,824,782.0,1103.0,270
FRA,France,ep,2014-05-24,20.81,20.0,74,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997,43,824,782.0,1103.0,658
FRA,France,ep,2014-05-24,13.98,12.0,74,PS,Parti socialiste,Socialist Party,3.2493,43,824,782.0,1103.0,1539
FRA,France,ep,2014-05-24,8.95,6.0,74,V,Les Verts,Greens,3.155,43,824,782.0,1103.0,873
FRA,France,ep,2014-05-24,9.94,4.0,74,MoDem,Mouvement démocrate,Democratic Movement,6.0,43,824,782.0,1103.0,937
FRA,France,ep,2014-05-24,6.33,3.0,74,PCF,Parti communiste française,French Communist Party,1.3741,43,824,782.0,1103.0,686
FRA,France,ep,2014-05-24,,1.0,74,PRG,Parti radical de gauche,Radical Party of the Left,4.0813,43,824,782.0,1103.0,1492
FRA,France,ep,2014-05-24,,1.0,74,PR,Parti radical ,Radical Party,3.9896,43,824,782.0,1103.0,401
FRA,France,ep,2014-05-24,,1.0,74,AC,Alliance centriste,Centrist Alliance,6.0,43,824,782.0,1103.0,2078
FRA,France,ep,2014-05-24,,1.0,74,NC,Nouveau centre,New Centre,6.0,43,824,782.0,1103.0,1058
FRA,France,ep,2014-05-24,0.27,1.0,74,AO,Alliances des outre-mers,Alliance of the Overseas,1.3,43,824,782.0,1103.0,2400
FRA,France,ep,2014-05-24,3.82,0.0,74,DLR,Debout la république,Arise the Republic,7.4,43,824,782.0,1103.0,2399
FRA,France,ep,2014-05-24,1.12,0.0,74,eco,divers ecologistes,other ecologists,2.5,43,824,782.0,1103.0,2249
FRA,France,ep,2014-05-24,1.17,0.0,74,LO,Lutte ouvrière,Workers' Struggle,0.0,43,824,782.0,1103.0,1176
FRA,France,ep,2014-05-24,1.41,0.0,74,droite,divers droite,other right,7.6583,43,824,782.0,1103.0,285
FRA,France,ep,2014-05-24,2.9,0.0,74,gauche,divers gauche,other left,3.3,43,824,782.0,1103.0,177
GBR,United Kingdom,parliament,1945-07-05,48.0,393.0,640,Lab,Labour Party,Labour,4.3562,44,609,911.0,1286.0,1556
GBR,United Kingdom,parliament,1945-07-05,36.2,197.0,640,Con,Conservatives,Conservatives,7.4261,44,609,911.0,1286.0,773
GBR,United Kingdom,parliament,1945-07-05,,17.0,640,etc,others,others,,44,609,911.0,1286.0,453
GBR,United Kingdom,parliament,1945-07-05,9.0,12.0,640,Lib,Liberals,Liberals,4.2875,44,609,911.0,1286.0,659
GBR,United Kingdom,parliament,1945-07-05,2.9,11.0,640,NLP,National Liberal Party,National Liberal Party,6.0,44,609,911.0,1286.0,1017
GBR,United Kingdom,parliament,1945-07-05,0.2,3.0,640,ILP,Independent Labour Party,Independent Labour Party,1.3,44,609,911.0,1286.0,1205
GBR,United Kingdom,parliament,1945-07-05,0.5,2.0,640,Nat,Nationals,Nationals,,44,609,911.0,1286.0,639
GBR,United Kingdom,parliament,1945-07-05,0.4,2.0,640,CPGB,Communist Party of Great Britain,Communist Party of Great Britain,1.3,44,609,911.0,1286.0,1276
GBR,United Kingdom,parliament,1945-07-05,0.4,2.0,640,N,Nationalist Party,Nationalist Party,3.3,44,609,911.0,1286.0,332
GBR,United Kingdom,parliament,1945-07-05,0.5,1.0,640,one-seat,one seat,one seat,,44,609,911.0,1286.0,2296
GBR,United Kingdom,parliament,1945-07-05,0.1,0.0,640,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.5871,44,609,911.0,1286.0,1284
GBR,United Kingdom,parliament,1950-02-23,46.1,315.0,625,Lab,Labour Party,Labour,4.3562,44,625,609.0,99.0,1556
GBR,United Kingdom,parliament,1950-02-23,,282.0,625,Con,Conservatives,Conservatives,7.4261,44,625,609.0,99.0,773
GBR,United Kingdom,parliament,1950-02-23,,16.0,625,NLP,National Liberal Party,National Liberal Party,6.0,44,625,609.0,99.0,1017
GBR,United Kingdom,parliament,1950-02-23,9.1,9.0,625,Lib,Liberals,Liberals,4.2875,44,625,609.0,99.0,659
GBR,United Kingdom,parliament,1950-02-23,0.2,2.0,625,N,Nationalist Party,Nationalist Party,3.3,44,625,609.0,99.0,332
GBR,United Kingdom,parliament,1950-02-23,,1.0,625,etc,others,others,,44,625,609.0,99.0,453
GBR,United Kingdom,parliament,1950-02-23,0.3,0.0,625,CPGB,Communist Party of Great Britain,Communist Party of Great Britain,1.3,44,625,609.0,99.0,1276
GBR,United Kingdom,parliament,1950-02-23,43.4,,625,CNL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,625,609.0,99.0,1496
GBR,United Kingdom,parliament,1951-10-25,,302.0,625,Con,Conservatives,Conservatives,7.4261,44,102,625.0,88.0,773
GBR,United Kingdom,parliament,1951-10-25,48.8,295.0,625,Lab,Labour Party,Labour,4.3562,44,102,625.0,88.0,1556
GBR,United Kingdom,parliament,1951-10-25,,19.0,625,NLP,National Liberal Party,National Liberal Party,6.0,44,102,625.0,88.0,1017
GBR,United Kingdom,parliament,1951-10-25,2.6,6.0,625,Lib,Liberals,Liberals,4.2875,44,102,625.0,88.0,659
GBR,United Kingdom,parliament,1951-10-25,0.3,2.0,625,N,Nationalist Party,Nationalist Party,3.3,44,102,625.0,88.0,332
GBR,United Kingdom,parliament,1951-10-25,0.1,1.0,625,one-seat,one seat,one seat,,44,102,625.0,88.0,2296
GBR,United Kingdom,parliament,1951-10-25,0.1,0.0,625,CPGB,Communist Party of Great Britain,Communist Party of Great Britain,1.3,44,102,625.0,88.0,1276
GBR,United Kingdom,parliament,1951-10-25,48.0,,625,CNL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,102,625.0,88.0,1496
GBR,United Kingdom,parliament,1955-05-26,,324.0,630,Con,Conservatives,Conservatives,7.4261,44,678,102.0,729.0,773
GBR,United Kingdom,parliament,1955-05-26,46.4,277.0,630,Lab,Labour Party,Labour,4.3562,44,678,102.0,729.0,1556
GBR,United Kingdom,parliament,1955-05-26,,21.0,630,NLP,National Liberal Party,National Liberal Party,6.0,44,678,102.0,729.0,1017
GBR,United Kingdom,parliament,1955-05-26,2.7,6.0,630,Lib,Liberals,Liberals,4.2875,44,678,102.0,729.0,659
GBR,United Kingdom,parliament,1955-05-26,0.6,2.0,630,SF,Sinn Féin,Sinn Fein,1.3,44,678,102.0,729.0,689
GBR,United Kingdom,parliament,1955-05-26,0.2,0.0,630,Plaid,Plaid Cymru,Plaid Cymru,3.1183,44,678,102.0,729.0,311
GBR,United Kingdom,parliament,1955-05-26,49.7,,630,CNL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,678,102.0,729.0,1496
GBR,United Kingdom,parliament,1959-10-08,,345.0,630,Con,Conservatives,Conservatives,7.4261,44,161,678.0,404.0,773
GBR,United Kingdom,parliament,1959-10-08,43.8,258.0,630,Lab,Labour Party,Labour,4.3562,44,161,678.0,404.0,1556
GBR,United Kingdom,parliament,1959-10-08,,20.0,630,NLP,National Liberal Party,National Liberal Party,6.0,44,161,678.0,404.0,1017
GBR,United Kingdom,parliament,1959-10-08,5.9,6.0,630,Lib,Liberals,Liberals,4.2875,44,161,678.0,404.0,659
GBR,United Kingdom,parliament,1959-10-08,,1.0,630,etc,others,others,,44,161,678.0,404.0,453
GBR,United Kingdom,parliament,1959-10-08,0.3,0.0,630,Plaid,Plaid Cymru,Plaid Cymru,3.1183,44,161,678.0,404.0,311
GBR,United Kingdom,parliament,1959-10-08,49.4,,630,CNL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,161,678.0,404.0,1496
GBR,United Kingdom,parliament,1964-10-15,44.1,317.0,630,Lab,Labour Party,Labour,4.3562,44,223,161.0,63.0,1556
GBR,United Kingdom,parliament,1964-10-15,,298.0,630,Con,Conservatives,Conservatives,7.4261,44,223,161.0,63.0,773
GBR,United Kingdom,parliament,1964-10-15,11.2,9.0,630,Lib,Liberals,Liberals,4.2875,44,223,161.0,63.0,659
GBR,United Kingdom,parliament,1964-10-15,,6.0,630,NLP,National Liberal Party,National Liberal Party,6.0,44,223,161.0,63.0,1017
GBR,United Kingdom,parliament,1964-10-15,0.2,0.0,630,Plaid,Plaid Cymru,Plaid Cymru,3.1183,44,223,161.0,63.0,311
GBR,United Kingdom,parliament,1964-10-15,43.4,,630,CNL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,223,161.0,63.0,1496
GBR,United Kingdom,parliament,1966-03-31,48.0,364.0,630,Lab,Labour Party,Labour,4.3562,44,583,223.0,760.0,1556
GBR,United Kingdom,parliament,1966-03-31,,250.0,630,Con,Conservatives,Conservatives,7.4261,44,583,223.0,760.0,773
GBR,United Kingdom,parliament,1966-03-31,8.6,12.0,630,Lib,Liberals,Liberals,4.2875,44,583,223.0,760.0,659
GBR,United Kingdom,parliament,1966-03-31,,3.0,630,NLP,National Liberal Party,National Liberal Party,6.0,44,583,223.0,760.0,1017
GBR,United Kingdom,parliament,1966-03-31,0.1,1.0,630,RepLP,Republican Labour Party,Republican Labour Party,,44,583,223.0,760.0,1092
GBR,United Kingdom,parliament,1966-03-31,0.5,0.0,630,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.5871,44,583,223.0,760.0,1284
GBR,United Kingdom,parliament,1966-03-31,41.9,,630,CNL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,583,223.0,760.0,1496
GBR,United Kingdom,parliament,1970-06-18,46.4,330.0,630,Con,Conservatives,Conservatives,7.4261,44,311,583.0,733.0,773
GBR,United Kingdom,parliament,1970-06-18,43.1,288.0,630,Lab,Labour Party,Labour,4.3562,44,311,583.0,733.0,1556
GBR,United Kingdom,parliament,1970-06-18,7.5,6.0,630,Lib,Liberals,Liberals,4.2875,44,311,583.0,733.0,659
GBR,United Kingdom,parliament,1970-06-18,0.5,2.0,630,U,Unity,Unity,,44,311,583.0,733.0,349
GBR,United Kingdom,parliament,1970-06-18,0.1,1.0,630,RepLP,Republican Labour Party,Republican Labour Party,,44,311,583.0,733.0,1092
GBR,United Kingdom,parliament,1970-06-18,,1.0,630,etc,others,others,,44,311,583.0,733.0,453
GBR,United Kingdom,parliament,1970-06-18,0.1,1.0,630,one-seat,one seat,one seat,,44,311,583.0,733.0,2296
GBR,United Kingdom,parliament,1970-06-18,1.1,1.0,630,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.5871,44,311,583.0,733.0,1284
GBR,United Kingdom,parliament,1970-06-18,0.6,0.0,630,Plaid,Plaid Cymru,Plaid Cymru,3.1183,44,311,583.0,733.0,311
GBR,United Kingdom,parliament,1974-02-28,37.2,301.0,635,Lab,Labour Party,Labour,4.3562,44,568,311.0,216.0,1556
GBR,United Kingdom,parliament,1974-02-28,38.0,297.0,635,Con,Conservatives,Conservatives,7.4261,44,568,311.0,216.0,773
GBR,United Kingdom,parliament,1974-02-28,19.3,14.0,635,Lib,Liberals,Liberals,4.2875,44,568,311.0,216.0,659
GBR,United Kingdom,parliament,1974-02-28,2.0,7.0,635,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.5871,44,568,311.0,216.0,1284
GBR,United Kingdom,parliament,1974-02-28,,7.0,635,UUP,Ulster Unionist Party,Ulster Unionist Party,8.3,44,568,311.0,216.0,1210
GBR,United Kingdom,parliament,1974-02-28,,3.0,635,VUPP,Vanguard Unionist Progressive Party,Vanguard Unionist Progressive Party,8.7,44,568,311.0,216.0,646
GBR,United Kingdom,parliament,1974-02-28,,2.0,635,etc,others,others,,44,568,311.0,216.0,453
GBR,United Kingdom,parliament,1974-02-28,0.6,2.0,635,Plaid,Plaid Cymru,Plaid Cymru,3.1183,44,568,311.0,216.0,311
GBR,United Kingdom,parliament,1974-02-28,,1.0,635,DUP,Democratic Unionist Party,Democratic Unionist Party,7.4,44,568,311.0,216.0,319
GBR,United Kingdom,parliament,1974-02-28,0.5,1.0,635,SDLP,Social Democratic and Labour Party,Social Democratic and Labour Party,3.3,44,568,311.0,216.0,1023
GBR,United Kingdom,parliament,1974-02-28,0.2,0.0,635,NF,National Front,National Front,8.7,44,568,311.0,216.0,1126
GBR,United Kingdom,parliament,1974-02-28,1.17,,635,UUUC,United Ulster Unionist Coalition,United Ulster Unionist Coalition,,44,568,311.0,216.0,1363
GBR,United Kingdom,parliament,1974-10-10,39.2,319.0,635,Lab,Labour Party,Labour,4.3562,44,40,568.0,419.0,1556
GBR,United Kingdom,parliament,1974-10-10,35.8,277.0,635,Con,Conservatives,Conservatives,7.4261,44,40,568.0,419.0,773
GBR,United Kingdom,parliament,1974-10-10,18.3,13.0,635,Lib,Liberals,Liberals,4.2875,44,40,568.0,419.0,659
GBR,United Kingdom,parliament,1974-10-10,2.9,11.0,635,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.5871,44,40,568.0,419.0,1284
GBR,United Kingdom,parliament,1974-10-10,,6.0,635,UUP,Ulster Unionist Party,Ulster Unionist Party,8.3,44,40,568.0,419.0,1210
GBR,United Kingdom,parliament,1974-10-10,,3.0,635,VUPP,Vanguard Unionist Progressive Party,Vanguard Unionist Progressive Party,8.7,44,40,568.0,419.0,646
GBR,United Kingdom,parliament,1974-10-10,0.6,3.0,635,Plaid,Plaid Cymru,Plaid Cymru,3.1183,44,40,568.0,419.0,311
GBR,United Kingdom,parliament,1974-10-10,,1.0,635,DUP,Democratic Unionist Party,Democratic Unionist Party,7.4,44,40,568.0,419.0,319
GBR,United Kingdom,parliament,1974-10-10,0.5,1.0,635,SDLP,Social Democratic and Labour Party,Social Democratic and Labour Party,3.3,44,40,568.0,419.0,1023
GBR,United Kingdom,parliament,1974-10-10,,1.0,635,none,no party affiliation,no party affiliation,,44,40,568.0,419.0,1599
GBR,United Kingdom,parliament,1974-10-10,0.4,0.0,635,NF,National Front,National Front,8.7,44,40,568.0,419.0,1126
GBR,United Kingdom,parliament,1974-10-10,1.4,,635,UUUC,United Ulster Unionist Coalition,United Ulster Unionist Coalition,,44,40,568.0,419.0,1363
GBR,United Kingdom,parliament,1979-05-03,43.9,339.0,635,Con,Conservatives,Conservatives,7.4261,44,243,40.0,590.0,773
GBR,United Kingdom,parliament,1979-05-03,36.9,269.0,635,Lab,Labour Party,Labour,4.3562,44,243,40.0,590.0,1556
GBR,United Kingdom,parliament,1979-05-03,13.8,11.0,635,Lib,Liberals,Liberals,4.2875,44,243,40.0,590.0,659
GBR,United Kingdom,parliament,1979-05-03,0.82,5.0,635,UUP,Ulster Unionist Party,Ulster Unionist Party,8.3,44,243,40.0,590.0,1210
GBR,United Kingdom,parliament,1979-05-03,0.23,3.0,635,DUP,Democratic Unionist Party,Democratic Unionist Party,7.4,44,243,40.0,590.0,319
GBR,United Kingdom,parliament,1979-05-03,,2.0,635,etc,others,others,,44,243,40.0,590.0,453
GBR,United Kingdom,parliament,1979-05-03,1.6,2.0,635,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.5871,44,243,40.0,590.0,1284
